query,case,median,min,median_cap,min_cap,max_cap,p10_cap,p90_cap,n_fail,label,benchmark,sf,threads
26b,3,1.38,1.14,1.38,1.14,1.66,1.199,1.622,0,job_t1,job,0,1
26b,4,1.3,1.09,1.3,1.09,1.43,1.139,1.3530000000000002,0,job_t1,job,0,1
26c,1,6.91,3.31,6.91,3.31,73.49,3.6430000000000002,70.89800000000001,0,job_t1,job,0,1
26c,2,1.56,1.28,1.56,1.28,2.31,1.3090000000000002,2.161,0,job_t1,job,0,1
26c,3,1.57,1.28,1.57,1.28,2.28,1.3250000000000002,2.1430000000000002,0,job_t1,job,0,1
26c,4,1.47,1.17,1.47,1.17,1.85,1.189,1.726,0,job_t1,job,0,1
27a,1,0.315,0.21,0.315,0.21,1.1,0.219,1.0810000000000002,0,job_t1,job,0,1
27a,2,0.25,0.2,0.25,0.2,0.29,0.21,0.271,0,job_t1,job,0,1
27a,3,0.25,0.2,0.25,0.2,0.29,0.209,0.27,0,job_t1,job,0,1
27a,4,0.245,0.2,0.245,0.2,0.28,0.2,0.27,0,job_t1,job,0,1
27b,1,0.26,0.21,0.26,0.21,1.08,0.21,1.0430000000000001,0,job_t1,job,0,1
27b,2,0.21000000000000002,0.14,0.21000000000000002,0.14,0.34,0.17,0.311,0,job_t1,job,0,1
27b,3,0.21000000000000002,0.14,0.21000000000000002,0.14,0.33,0.17,0.31200000000000006,0,job_t1,job,0,1
27b,4,0.21000000000000002,0.14,0.21000000000000002,0.14,0.33,0.17,0.31200000000000006,0,job_t1,job,0,1
27c,1,0.4,0.26,0.4,0.26,1.72,0.26,1.654,0,job_t1,job,0,1
27c,2,0.245,0.21,0.245,0.21,0.29,0.21,0.271,0,job_t1,job,0,1
27c,3,0.25,0.21,0.25,0.21,0.28,0.21,0.271,0,job_t1,job,0,1
27c,4,0.24,0.21,0.24,0.21,0.28,0.21,0.271,0,job_t1,job,0,1
28a,1,3.1799999999999997,1.04,3.1799999999999997,1.04,11.03,1.604,9.201000000000002,0,job_t1,job,0,1
28a,2,0.665,0.61,0.665,0.61,0.8,0.64,0.7080000000000001,0,job_t1,job,0,1
28a,3,0.66,0.6,0.66,0.6,0.8,0.64,0.6990000000000001,0,job_t1,job,0,1
28a,4,0.6,0.58,0.6,0.58,0.61,0.59,0.61,0,job_t1,job,0,1
28b,1,1.665,0.7,1.665,0.7,2.47,0.73,2.0570000000000004,0,job_t1,job,0,1
28b,2,0.6,0.58,0.6,0.58,0.74,0.59,0.6450000000000001,0,job_t1,job,0,1
28b,3,0.6,0.58,0.6,0.58,0.73,0.59,0.6440000000000001,0,job_t1,job,0,1
28b,4,0.58,0.55,0.58,0.55,0.59,0.56,0.59,0,job_t1,job,0,1
28c,1,3.205,1.31,3.205,1.31,9.86,1.607,7.326000000000001,0,job_t1,job,0,1
28c,2,0.69,0.62,0.69,0.62,0.81,0.649,0.761,0,job_t1,job,0,1
28c,3,0.695,0.64,0.695,0.64,0.8,0.658,0.751,0,job_t1,job,0,1
28c,4,0.61,0.59,0.61,0.59,0.65,0.599,0.64,0,job_t1,job,0,1
29a,1,2.865,1.31,2.865,1.31,6.74,1.445,4.656000000000001,0,job_t1,job,0,1
29a,2,1.085,0.89,1.085,0.89,1.34,1.0250000000000001,1.221,0,job_t1,job,0,1
29a,3,1.105,0.91,1.105,0.91,1.33,1.032,1.195,0,job_t1,job,0,1
29a,4,1.0750000000000002,0.91,1.0750000000000002,0.91,1.2,0.939,1.15,0,job_t1,job,0,1
29b,1,1.62,1.09,1.62,1.09,5.57,1.2890000000000001,3.2140000000000026,0,job_t1,job,0,1
29b,2,0.995,0.85,0.995,0.85,1.07,0.897,1.024,0,job_t1,job,0,1
29b,3,0.99,0.86,0.99,0.86,1.08,0.907,1.034,0,job_t1,job,0,1
29b,4,0.975,0.85,0.975,0.85,1.01,0.897,1.01,0,job_t1,job,0,1
29c,1,4.494999999999999,1.69,4.494999999999999,1.69,225.7,2.675,28.92200000000001,0,job_t1,job,0,1
29c,2,1.33,1.02,1.33,1.02,1.88,1.162,1.715,0,job_t1,job,0,1
29c,3,1.335,1.03,1.335,1.03,1.88,1.156,1.741,0,job_t1,job,0,1
29c,4,1.23,1.01,1.23,1.01,1.33,1.0790000000000002,1.2930000000000001,0,job_t1,job,0,1
2a,1,0.635,0.52,0.635,0.52,2.18,0.53,0.8740000000000001,0,job_t1,job,0,1
2a,2,0.36,0.33,0.36,0.33,0.57,0.33,0.56,0,job_t1,job,0,1
2a,3,0.36,0.32,0.36,0.32,0.57,0.33,0.561,0,job_t1,job,0,1
2a,4,0.3,0.29,0.3,0.29,0.33,0.29,0.33,0,job_t1,job,0,1
2b,1,0.625,0.51,0.625,0.51,2.22,0.52,0.873,0,job_t1,job,0,1
2b,2,0.34,0.3,0.34,0.3,0.55,0.309,0.55,0,job_t1,job,0,1
2b,3,0.34,0.3,0.34,0.3,0.55,0.309,0.541,0,job_t1,job,0,1
2b,4,0.29,0.29,0.29,0.29,0.31,0.29,0.31,0,job_t1,job,0,1
2c,1,0.585,0.3,0.585,0.3,1.58,0.309,0.8740000000000001,0,job_t1,job,0,1
2c,2,0.09,0.07,0.09,0.07,0.49,0.07,0.481,0,job_t1,job,0,1
2c,3,0.09,0.07,0.09,0.07,0.5,0.07,0.49,0,job_t1,job,0,1
2c,4,0.08,0.07,0.08,0.07,0.11,0.07,0.11,0,job_t1,job,0,1
2d,1,0.66,0.56,0.66,0.56,3.29,0.569,0.893,0,job_t1,job,0,1
2d,2,0.545,0.45,0.545,0.45,0.77,0.459,0.761,0,job_t1,job,0,1
2d,3,0.55,0.47,0.55,0.47,0.76,0.47,0.751,0,job_t1,job,0,1
2d,4,0.34,0.33,0.34,0.33,0.51,0.33,0.49200000000000005,0,job_t1,job,0,1
30a,1,3.935,2.79,3.935,2.79,4.52,3.26,4.321,0,job_t1,job,0,1
30a,2,1.85,1.58,1.85,1.58,2.19,1.656,2.108,0,job_t1,job,0,1
30a,3,1.8450000000000002,1.59,1.8450000000000002,1.59,2.2,1.683,2.112,0,job_t1,job,0,1
30a,4,1.79,1.56,1.79,1.56,2.07,1.669,1.9500000000000002,0,job_t1,job,0,1
30b,1,3.65,2.87,3.65,2.87,4.21,3.036,4.2010000000000005,0,job_t1,job,0,1
30b,2,1.6400000000000001,1.37,1.6400000000000001,1.37,1.96,1.408,1.7770000000000001,0,job_t1,job,0,1
30b,3,1.63,1.37,1.63,1.37,1.97,1.389,1.7820000000000003,0,job_t1,job,0,1
30b,4,1.565,1.36,1.565,1.36,1.78,1.388,1.713,0,job_t1,job,0,1
30c,1,4.68,3.25,4.68,3.25,5.65,3.433,5.333,0,job_t1,job,0,1
30c,2,2.0949999999999998,1.75,2.0949999999999998,1.75,3.58,1.923,2.4250000000000007,0,job_t1,job,0,1
30c,3,2.075,1.73,2.075,1.73,3.74,1.924,2.488000000000001,0,job_t1,job,0,1
30c,4,2.01,1.8,2.01,1.8,3.21,1.83,2.4350000000000005,0,job_t1,job,0,1
31a,1,4.220000000000001,3.53,4.220000000000001,3.53,5.5,3.686,4.924000000000001,0,job_t1,job,0,1
31a,2,1.795,1.48,1.795,1.48,3.61,1.546,2.0709999999999997,0,job_t1,job,0,1
31a,3,1.775,1.46,1.775,1.46,3.75,1.5650000000000002,2.093,0,job_t1,job,0,1
31a,4,1.68,1.41,1.68,1.41,3.2,1.485,2.034,0,job_t1,job,0,1
31b,1,3.69,2.93,3.69,2.93,4.17,3.106,4.056,0,job_t1,job,0,1
31b,2,1.6,0.83,1.6,0.83,1.86,0.969,1.7520000000000002,0,job_t1,job,0,1
31b,3,1.59,0.84,1.59,0.84,1.89,0.97,1.7670000000000001,0,job_t1,job,0,1
31b,4,1.585,0.81,1.585,0.81,1.82,0.9359999999999999,1.7650000000000001,0,job_t1,job,0,1
31c,1,5.904999999999999,3.38,5.904999999999999,3.38,11.7,5.029,9.435000000000002,0,job_t1,job,0,1
31c,2,2.21,1.86,2.21,1.86,3.36,1.984,2.926,0,job_t1,job,0,1
31c,3,2.225,1.86,2.225,1.86,3.33,1.984,2.9360000000000004,0,job_t1,job,0,1
31c,4,1.8849999999999998,1.62,1.8849999999999998,1.62,2.66,1.7830000000000001,2.2330000000000005,0,job_t1,job,0,1
32a,1,0.16499999999999998,0.04,0.16499999999999998,0.04,0.51,0.04,0.491,0,job_t1,job,0,1
32a,2,0.05,0.04,0.05,0.04,0.21,0.04,0.21,0,job_t1,job,0,1
32a,3,0.05,0.04,0.05,0.04,0.21,0.04,0.21,0,job_t1,job,0,1
32a,4,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0,job_t1,job,0,1
32b,1,0.35,0.29,0.35,0.29,0.51,0.29,0.501,0,job_t1,job,0,1
32b,2,0.29,0.28,0.29,0.28,0.41,0.289,0.41,0,job_t1,job,0,1
32b,3,0.29,0.28,0.29,0.28,0.41,0.28,0.41,0,job_t1,job,0,1
32b,4,0.225,0.22,0.225,0.22,0.29,0.22,0.29,0,job_t1,job,0,1
33a,1,0.64,0.44,0.64,0.44,1.43,0.489,0.8560000000000003,0,job_t1,job,0,1
33a,2,0.19,0.15,0.19,0.15,0.22,0.178,0.22,0,job_t1,job,0,1
33a,3,0.19,0.15,0.19,0.15,0.22,0.178,0.22,0,job_t1,job,0,1
33a,4,0.19,0.15,0.19,0.15,0.2,0.177,0.19,0,job_t1,job,0,1
33b,1,0.53,0.34,0.53,0.34,0.8,0.377,0.6760000000000002,0,job_t1,job,0,1
33b,2,0.175,0.14,0.175,0.14,0.21,0.158,0.21,0,job_t1,job,0,1
33b,3,0.175,0.14,0.175,0.14,0.21,0.158,0.21,0,job_t1,job,0,1
33b,4,0.17,0.14,0.17,0.14,0.19,0.158,0.18,0,job_t1,job,0,1
33c,1,0.83,0.62,0.83,0.62,1.72,0.678,1.098,0,job_t1,job,0,1
33c,2,0.325,0.27,0.325,0.27,0.39,0.299,0.351,0,job_t1,job,0,1
33c,3,0.32,0.28,0.32,0.28,0.4,0.299,0.36,0,job_t1,job,0,1
33c,4,0.29,0.26,0.29,0.26,0.31,0.27,0.3,0,job_t1,job,0,1
3a,1,1.91,1.86,1.91,1.86,1.96,1.899,1.941,0,job_t1,job,0,1
3a,2,1.3,1.12,1.3,1.12,1.31,1.129,1.3010000000000002,0,job_t1,job,0,1
3a,3,1.29,1.11,1.29,1.11,1.31,1.12,1.3010000000000002,0,job_t1,job,0,1
3a,4,1.18,1.11,1.18,1.11,1.19,1.129,1.19,0,job_t1,job,0,1
3b,1,0.94,0.87,0.94,0.87,0.97,0.89,0.96,0,job_t1,job,0,1
3b,2,0.99,0.95,0.99,0.95,1.02,0.968,1.0110000000000001,0,job_t1,job,0,1
3b,3,0.99,0.94,0.99,0.94,1.05,0.959,1.01,0,job_t1,job,0,1
3b,4,0.99,0.93,0.99,0.93,1.03,0.949,1.0,0,job_t1,job,0,1
3c,1,2.255,2.13,2.255,2.13,2.37,2.1580000000000004,2.342,0,job_t1,job,0,1
3c,2,1.41,1.19,1.41,1.19,1.43,1.2,1.42,0,job_t1,job,0,1
3c,3,1.4,1.19,1.4,1.19,1.43,1.19,1.42,0,job_t1,job,0,1
3c,4,1.225,1.18,1.225,1.18,1.24,1.199,1.24,0,job_t1,job,0,1
4a,1,0.685,0.39,0.685,0.39,1.02,0.39,0.9260000000000002,0,job_t1,job,0,1
4a,2,0.42,0.35,0.42,0.35,0.44,0.359,0.43,0,job_t1,job,0,1
4a,3,0.415,0.35,0.415,0.35,0.44,0.359,0.43,0,job_t1,job,0,1
4a,4,0.3,0.29,0.3,0.29,0.3,0.29,0.3,0,job_t1,job,0,1
4b,1,0.335,0.24,0.335,0.24,0.47,0.24,0.46,0,job_t1,job,0,1
4b,2,0.28,0.23,0.28,0.23,0.32,0.23,0.32,0,job_t1,job,0,1
4b,3,0.28,0.23,0.28,0.23,0.32,0.23,0.32,0,job_t1,job,0,1
4b,4,0.28,0.23,0.28,0.23,0.3,0.23,0.291,0,job_t1,job,0,1
4c,1,0.885,0.47,0.885,0.47,1.5,0.47,1.3330000000000002,0,job_t1,job,0,1
4c,2,0.535,0.41,0.535,0.41,0.56,0.41,0.55,0,job_t1,job,0,1
4c,3,0.54,0.41,0.54,0.41,0.55,0.42,0.55,0,job_t1,job,0,1
4c,4,0.34,0.33,0.34,0.33,0.35,0.33,0.341,0,job_t1,job,0,1
5a,1,1.8900000000000001,1.69,1.8900000000000001,1.69,2.02,1.71,1.981,0,job_t1,job,0,1
5a,2,0.08,0.08,0.08,0.08,0.3,0.08,0.11100000000000029,0,job_t1,job,0,1
5a,3,0.08499999999999999,0.08,0.08499999999999999,0.08,0.31,0.08,0.11100000000000029,0,job_t1,job,0,1
5a,4,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0,job_t1,job,0,1
5b,1,1.21,1.07,1.21,1.07,1.31,1.0890000000000002,1.2810000000000001,0,job_t1,job,0,1
5b,2,0.2,0.08,0.2,0.08,0.25,0.08,0.21300000000000002,0,job_t1,job,0,1
5b,3,0.2,0.08,0.2,0.08,0.25,0.08,0.21400000000000005,0,job_t1,job,0,1
5b,4,0.2,0.08,0.2,0.08,0.21,0.08,0.21,0,job_t1,job,0,1
5c,1,2.21,2.02,2.21,2.02,2.38,2.0580000000000003,2.3609999999999998,0,job_t1,job,0,1
5c,2,1.14,1.09,1.14,1.09,1.3,1.1,1.181,0,job_t1,job,0,1
5c,3,1.14,1.09,1.14,1.09,1.3,1.0990000000000002,1.1720000000000002,0,job_t1,job,0,1
5c,4,1.11,1.09,1.11,1.09,1.13,1.0990000000000002,1.12,0,job_t1,job,0,1
6a,1,0.68,0.5,0.68,0.5,19.1,0.5,12.722000000000008,0,job_t1,job,0,1
6a,2,0.55,0.48,0.55,0.48,0.57,0.49,0.57,0,job_t1,job,0,1
6a,3,0.55,0.48,0.55,0.48,0.58,0.489,0.571,0,job_t1,job,0,1
6a,4,0.53,0.48,0.53,0.48,0.54,0.48,0.53,0,job_t1,job,0,1
6b,1,0.73,0.45,0.73,0.45,0.75,0.45,0.74,0,job_t1,job,0,1
6b,2,0.48,0.46,0.48,0.46,0.75,0.46,0.74,0,job_t1,job,0,1
6b,3,0.475,0.46,0.475,0.46,0.74,0.46,0.74,0,job_t1,job,0,1
6b,4,0.46,0.45,0.46,0.45,0.48,0.45,0.471,0,job_t1,job,0,1
6c,1,0.665,0.42,0.665,0.42,12.5,0.42,11.962000000000002,0,job_t1,job,0,1
6c,2,0.425,0.42,0.425,0.42,0.43,0.42,0.43,0,job_t1,job,0,1
6c,3,0.43,0.42,0.43,0.42,0.44,0.42,0.431,0,job_t1,job,0,1
6c,4,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0,job_t1,job,0,1
6d,1,0.94,0.7,0.94,0.7,0.96,0.71,0.951,0,job_t1,job,0,1
6d,2,0.96,0.73,0.96,0.73,0.98,0.73,0.971,0,job_t1,job,0,1
6d,3,0.96,0.72,0.96,0.72,0.98,0.73,0.98,0,job_t1,job,0,1
6d,4,0.55,0.55,0.55,0.55,0.56,0.55,0.56,0,job_t1,job,0,1
6e,1,0.68,0.63,0.68,0.63,21.19,0.63,12.711000000000013,0,job_t1,job,0,1
6e,2,0.605,0.44,0.605,0.44,0.69,0.44,0.681,0,job_t1,job,0,1
6e,3,0.6000000000000001,0.43,0.6000000000000001,0.43,0.68,0.439,0.68,0,job_t1,job,0,1
6e,4,0.435,0.43,0.435,0.43,0.53,0.43,0.53,0,job_t1,job,0,1
6f,1,12.774999999999999,10.79,12.774999999999999,10.79,31.0,12.277000000000001,23.83100000000001,0,job_t1,job,0,1
6f,2,12.725000000000001,10.73,12.725000000000001,10.73,31.56,12.197999999999999,24.00100000000001,0,job_t1,job,0,1
6f,3,15.445,12.93,15.445,12.93,36.77,13.419,27.52900000000001,0,job_t1,job,0,1
6f,4,12.925,10.82,12.925,10.82,31.3,12.407,23.794000000000008,0,job_t1,job,0,1
7a,1,3.175,2.75,3.175,2.75,4.68,2.8129999999999997,4.098,0,job_t1,job,0,1
7a,2,1.105,0.95,1.105,0.95,1.31,1.0270000000000001,1.282,0,job_t1,job,0,1
7a,3,1.09,0.98,1.09,0.98,1.32,1.026,1.282,0,job_t1,job,0,1
7a,4,1.09,0.92,1.09,0.92,1.33,1.02,1.272,0,job_t1,job,0,1
7b,1,2.8449999999999998,2.48,2.8449999999999998,2.48,4.34,2.724,4.196000000000001,0,job_t1,job,0,1
7b,2,0.97,0.7,0.97,0.7,1.11,0.71,1.044,0,job_t1,job,0,1
7b,3,0.975,0.7,0.975,0.7,1.1,0.71,1.0710000000000002,0,job_t1,job,0,1
7b,4,0.97,0.7,0.97,0.7,1.09,0.71,1.08,0,job_t1,job,0,1
7c,1,5.7,3.75,5.7,3.75,16.4,3.99,8.012000000000008,0,job_t1,job,0,1
7c,2,2.365,1.68,2.365,1.68,3.35,1.8370000000000002,2.9620000000000006,0,job_t1,job,0,1
7c,3,2.38,1.58,2.38,1.58,3.42,1.756,2.955000000000001,0,job_t1,job,0,1
7c,4,2.3499999999999996,1.61,2.3499999999999996,1.61,3.21,1.8619999999999999,2.8790000000000004,0,job_t1,job,0,1
8a,1,1.43,0.89,1.43,0.89,1.53,0.926,1.492,0,job_t1,job,0,1
8a,2,0.825,0.68,0.825,0.68,0.96,0.78,0.92,0,job_t1,job,0,1
8a,3,0.825,0.67,0.825,0.67,0.96,0.76,0.912,0,job_t1,job,0,1
8a,4,0.79,0.66,0.79,0.66,0.93,0.758,0.92,0,job_t1,job,0,1
8b,1,1.255,0.58,1.255,0.58,1.39,0.616,1.3510000000000002,0,job_t1,job,0,1
8b,2,0.65,0.56,0.65,0.56,0.89,0.57,0.89,0,job_t1,job,0,1
8b,3,0.66,0.56,0.66,0.56,0.89,0.569,0.881,0,job_t1,job,0,1
8b,4,0.65,0.56,0.65,0.56,0.9,0.569,0.891,0,job_t1,job,0,1
8c,1,2.585,2.14,2.585,2.14,21.17,2.339,14.418000000000006,0,job_t1,job,0,1
8c,2,2.545,2.2,2.545,2.2,3.46,2.266,3.289,0,job_t1,job,0,1
8c,3,2.7649999999999997,2.39,2.7649999999999997,2.39,3.68,2.4810000000000003,3.5140000000000002,0,job_t1,job,0,1
8c,4,2.55,2.21,2.55,2.21,3.51,2.258,3.3560000000000003,0,job_t1,job,0,1
8d,1,1.165,0.96,1.165,0.96,21.62,0.978,13.354000000000006,0,job_t1,job,0,1
8d,2,1.135,0.89,1.135,0.89,1.33,0.968,1.2650000000000001,0,job_t1,job,0,1
8d,3,1.19,0.93,1.19,0.93,1.4,0.968,1.362,0,job_t1,job,0,1
8d,4,1.14,0.88,1.14,0.88,1.35,0.967,1.2730000000000001,0,job_t1,job,0,1
9a,1,1.6549999999999998,1.19,1.6549999999999998,1.19,3.2,1.3590000000000002,2.9400000000000004,0,job_t1,job,0,1
9a,2,1.24,1.09,1.24,1.09,1.8,1.158,1.5910000000000002,0,job_t1,job,0,1
9a,3,1.2349999999999999,1.1,1.2349999999999999,1.1,1.86,1.158,1.6110000000000002,0,job_t1,job,0,1
9a,4,1.0550000000000002,1.0,1.0550000000000002,1.0,1.2,1.0,1.172,0,job_t1,job,0,1
9b,1,1.8450000000000002,1.1,1.8450000000000002,1.1,2.45,1.223,2.1590000000000003,0,job_t1,job,0,1
9b,2,0.885,0.76,0.885,0.76,1.02,0.77,0.981,0,job_t1,job,0,1
9b,3,0.875,0.76,0.875,0.76,1.01,0.769,0.971,0,job_t1,job,0,1
9b,4,0.8400000000000001,0.73,0.8400000000000001,0.73,0.92,0.74,0.92,0,job_t1,job,0,1
9c,1,1.78,1.13,1.78,1.13,3.91,1.2990000000000002,3.0840000000000005,0,job_t1,job,0,1
9c,2,1.275,1.05,1.275,1.05,2.05,1.088,1.6060000000000003,0,job_t1,job,0,1
9c,3,1.295,1.05,1.295,1.05,2.11,1.0770000000000002,1.6300000000000003,0,job_t1,job,0,1
9c,4,0.925,0.88,0.925,0.88,1.28,0.9,1.068,0,job_t1,job,0,1
9d,1,2.115,1.6,2.115,1.6,4.09,1.74,3.4390000000000005,0,job_t1,job,0,1
9d,2,1.96,1.65,1.96,1.65,2.27,1.79,2.2220000000000004,0,job_t1,job,0,1
9d,3,1.99,1.68,1.99,1.68,2.37,1.8090000000000002,2.2920000000000003,0,job_t1,job,0,1
9d,4,1.4449999999999998,1.18,1.4449999999999998,1.18,1.65,1.209,1.62,0,job_t1,job,0,1
Q01,1,3.18,3.15,3.18,3.15,3.21,3.16,3.19,0,tpch_sf10_t1,tpch,10,1
Q01,2,3.17,3.14,3.17,3.14,3.19,3.15,3.18,0,tpch_sf10_t1,tpch,10,1
Q01,3,3.17,3.16,3.17,3.16,3.21,3.16,3.2,0,tpch_sf10_t1,tpch,10,1
Q01,4,3.18,3.13,3.18,3.13,3.21,3.1590000000000003,3.2,0,tpch_sf10_t1,tpch,10,1
Q02,1,0.97,0.76,0.97,0.76,1.25,0.834,1.141,0,tpch_sf10_t1,tpch,10,1
Q02,2,0.725,0.59,0.725,0.59,0.78,0.59,0.78,0,tpch_sf10_t1,tpch,10,1
Q02,3,0.735,0.59,0.735,0.59,0.8,0.59,0.782,0,tpch_sf10_t1,tpch,10,1
Q02,4,0.77,0.62,0.77,0.62,0.86,0.638,0.821,0,tpch_sf10_t1,tpch,10,1
Q03,1,4.695,4.61,4.695,4.61,4.78,4.677,4.76,0,tpch_sf10_t1,tpch,10,1
Q03,2,4.75,4.66,4.75,4.66,4.8,4.678999999999999,4.79,0,tpch_sf10_t1,tpch,10,1
Q03,3,5.225,5.18,5.225,5.18,5.31,5.189,5.271,0,tpch_sf10_t1,tpch,10,1
Q03,4,4.76,4.7,4.76,4.7,4.84,4.718999999999999,4.795,0,tpch_sf10_t1,tpch,10,1
Q04,1,3.0,2.95,3.0,2.95,3.34,2.9690000000000003,3.0309999999999997,0,tpch_sf10_t1,tpch,10,1
Q04,2,3.0,2.96,3.0,2.96,3.14,2.9690000000000003,3.041,0,tpch_sf10_t1,tpch,10,1
Q04,3,3.7,3.6,3.7,3.6,3.8,3.648,3.7220000000000004,0,tpch_sf10_t1,tpch,10,1
Q04,4,3.0,2.97,3.0,2.97,3.14,2.979,3.0309999999999997,0,tpch_sf10_t1,tpch,10,1
Q05,1,7.975,6.75,7.975,6.75,300.0,6.8260000000000005,300.0,6,tpch_sf10_t1,tpch,10,1
Q05,2,6.77,5.34,6.77,5.34,300.0,5.989,300.0,6,tpch_sf10_t1,tpch,10,1
Q05,3,7.545,5.62,7.545,5.62,300.0,6.010999999999999,300.0,6,tpch_sf10_t1,tpch,10,1
Q05,4,4.7,4.27,4.7,4.27,300.0,4.466,300.0,6,tpch_sf10_t1,tpch,10,1
Q06,1,0.99,0.98,0.99,0.98,1.0,0.98,1.0,0,tpch_sf10_t1,tpch,10,1
Q06,2,0.99,0.98,0.99,0.98,1.01,0.98,1.0,0,tpch_sf10_t1,tpch,10,1
Q06,3,0.99,0.98,0.99,0.98,1.0,0.98,1.0,0,tpch_sf10_t1,tpch,10,1
Q06,4,0.99,0.97,0.99,0.97,1.01,0.979,1.0,0,tpch_sf10_t1,tpch,10,1
Q07,1,7.609999999999999,4.83,7.609999999999999,4.83,9.27,4.886,8.56,0,tpch_sf10_t1,tpch,10,1
Q07,2,2.17,2.14,2.17,2.14,2.22,2.15,2.211,0,tpch_sf10_t1,tpch,10,1
Q07,3,2.185,2.15,2.185,2.15,2.25,2.16,2.212,0,tpch_sf10_t1,tpch,10,1
Q07,4,2.0300000000000002,1.92,2.0300000000000002,1.92,2.12,1.949,2.09,0,tpch_sf10_t1,tpch,10,1
Q08,1,7.27,4.5,7.27,4.5,12.3,4.55,12.015,0,tpch_sf10_t1,tpch,10,1
Q08,2,2.61,2.54,2.61,2.54,2.7,2.55,2.691,0,tpch_sf10_t1,tpch,10,1
Q08,3,2.635,2.54,2.635,2.54,2.84,2.577,2.693,0,tpch_sf10_t1,tpch,10,1
Q08,4,2.275,2.23,2.275,2.23,2.34,2.23,2.311,0,tpch_sf10_t1,tpch,10,1
Q09,1,14.975000000000001,12.12,14.975000000000001,12.12,21.42,12.189,20.762,0,tpch_sf10_t1,tpch,10,1
Q09,2,5.515,5.04,5.515,5.04,11.49,5.358,11.255,0,tpch_sf10_t1,tpch,10,1
Q09,3,5.88,5.41,5.88,5.41,11.98,5.71,11.751,0,tpch_sf10_t1,tpch,10,1
Q09,4,4.885,4.72,4.885,4.72,5.5,4.77,5.361000000000001,0,tpch_sf10_t1,tpch,10,1
Q10,1,4.335,4.26,4.335,4.26,4.41,4.306,4.401000000000001,0,tpch_sf10_t1,tpch,10,1
Q10,2,2.6950000000000003,2.66,2.6950000000000003,2.66,2.72,2.67,2.711,0,tpch_sf10_t1,tpch,10,1
Q10,3,2.74,2.71,2.74,2.71,2.82,2.71,2.774,0,tpch_sf10_t1,tpch,10,1
Q10,4,2.7199999999999998,2.67,2.7199999999999998,2.67,2.77,2.68,2.7609999999999997,0,tpch_sf10_t1,tpch,10,1
Q11,1,0.68,0.58,0.68,0.58,0.79,0.589,0.771,0,tpch_sf10_t1,tpch,10,1
Q11,2,0.69,0.58,0.69,0.58,0.81,0.59,0.79,0,tpch_sf10_t1,tpch,10,1
Q11,3,0.685,0.57,0.685,0.57,0.8,0.58,0.791,0,tpch_sf10_t1,tpch,10,1
Q11,4,0.47,0.46,0.47,0.46,0.49,0.46,0.48,0,tpch_sf10_t1,tpch,10,1
Q12,1,2.15,2.12,2.15,2.12,2.2,2.12,2.19,0,tpch_sf10_t1,tpch,10,1
Q12,2,2.135,2.11,2.135,2.11,2.17,2.12,2.151,0,tpch_sf10_t1,tpch,10,1
Q12,3,2.395,2.34,2.395,2.34,2.43,2.359,2.41,0,tpch_sf10_t1,tpch,10,1
Q12,4,1.63,1.59,1.63,1.59,1.64,1.6090000000000002,1.64,0,tpch_sf10_t1,tpch,10,1
Q13,1,5.14,5.06,5.14,5.06,5.3,5.07,5.181,0,tpch_sf10_t1,tpch,10,1
Q13,2,5.13,5.07,5.13,5.07,5.19,5.079,5.181,0,tpch_sf10_t1,tpch,10,1
Q13,3,4.93,4.83,4.93,4.83,5.0,4.879,4.9719999999999995,0,tpch_sf10_t1,tpch,10,1
Q13,4,5.17,5.02,5.17,5.02,5.24,5.03,5.19,0,tpch_sf10_t1,tpch,10,1
Q14,1,3.07,3.01,3.07,3.01,3.18,3.039,3.114,0,tpch_sf10_t1,tpch,10,1
Q14,2,3.065,3.0,3.065,3.0,3.12,3.039,3.101,0,tpch_sf10_t1,tpch,10,1
Q14,3,3.175,3.1,3.175,3.1,3.24,3.129,3.2020000000000004,0,tpch_sf10_t1,tpch,10,1
Q14,4,1.3,1.28,1.3,1.28,1.33,1.28,1.3110000000000002,0,tpch_sf10_t1,tpch,10,1
Q15,1,1.23,1.22,1.23,1.22,1.25,1.229,1.24,0,tpch_sf10_t1,tpch,10,1
Q15,2,1.23,1.22,1.23,1.22,1.25,1.22,1.24,0,tpch_sf10_t1,tpch,10,1
Q15,3,1.23,1.21,1.23,1.21,1.24,1.219,1.23,0,tpch_sf10_t1,tpch,10,1
Q15,4,1.22,1.2,1.22,1.2,1.24,1.21,1.24,0,tpch_sf10_t1,tpch,10,1
Q16,1,1.24,1.2,1.24,1.2,1.28,1.219,1.26,0,tpch_sf10_t1,tpch,10,1
Q16,2,1.2349999999999999,1.21,1.2349999999999999,1.21,1.26,1.22,1.2510000000000001,0,tpch_sf10_t1,tpch,10,1
Q16,3,1.24,1.22,1.24,1.22,1.26,1.22,1.25,0,tpch_sf10_t1,tpch,10,1
Q16,4,1.24,1.21,1.24,1.21,1.27,1.219,1.2610000000000001,0,tpch_sf10_t1,tpch,10,1
