query,seed,case,latency,SCAN,JOIN,CREATE_BF,USE_BF,OTHER,label
job_q10a,9,2,0.803036495,0.7006474380000002,0.05913478699999999,0.0017361389999999998,0.01840743600000002,0.009870278999999985,job_t1
job_q10a,9,3,0.791683998,0.6886656669999995,0.059539413999999936,0.0017213179999999997,0.018516588000000004,0.009947475999999981,job_t1
job_q10a,9,4,0.759457106,0.6946689089999999,0.0014216109999999997,0.001907339,0.03890860200000004,0.009608962999999998,job_t1
job_q10a,10,1,0.915362659,0.7029734930000002,0.1867751449999998,0.0,0.0,0.012063532999999944,job_t1
job_q10a,10,2,0.858073654,0.7414310199999995,0.07145254,0.0017400450000000004,0.018050096,0.01175682099999996,job_t1
job_q10a,10,3,0.858800726,0.7411650009999986,0.07272482799999999,0.0016794909999999998,0.01813698300000003,0.011772754999999994,job_t1
job_q10a,10,4,0.791291659,0.7210181939999996,0.0015486150000000001,0.0018677150000000003,0.04215641099999997,0.011307180999999993,job_t1
job_q10a,11,1,0.961115028,0.7300520260000004,0.20684247499999986,0.0,0.0,0.011722085999999987,job_t1
job_q10a,11,2,0.891034622,0.7074618229999997,0.13923527399999996,0.0016912579999999997,0.01805455600000001,0.011835019999999984,job_t1
job_q10a,11,3,0.896916767,0.7110458390000002,0.14034847799999986,0.001718627,0.018194242999999992,0.012312534999999984,job_t1
job_q10a,11,4,0.797012067,0.726972118999999,0.0017354340000000001,0.0018446649999999999,0.04194191799999999,0.011174596999999977,job_t1
job_q10a,12,1,1.432990152,0.7892441190000004,0.6176218820000003,0.0,0.0,0.012436738999999997,job_t1
job_q10a,12,2,1.157936738,0.7791202779999997,0.3233196669999999,0.000963664,0.02840398799999997,0.011353976999999998,job_t1
job_q10a,12,3,1.208650662,0.8338389649999987,0.3195295229999996,0.000947152,0.02844583200000004,0.011153661999999976,job_t1
job_q10a,12,4,0.787176867,0.7149045089999995,0.0015557169999999999,0.001105813,0.04406559400000001,0.011458433999999981,job_t1
job_q10a,13,1,1.473556343,0.8101378820000004,0.6361243380000001,0.0,0.0,0.012901048999999979,job_t1
job_q10a,13,2,1.274271966,0.7983565219999994,0.4285785980000004,0.0017253150000000003,0.018326829999999978,0.012215977000000013,job_t1
job_q10a,13,3,1.324321384,0.8485263309999992,0.4286857789999998,0.001792634,0.018399998000000035,0.011975054999999981,job_t1
job_q10a,13,4,0.786772712,0.7148529910000003,0.001592296,0.0019429739999999999,0.04277483600000001,0.01156060799999997,job_t1
job_q10a,14,1,1.01363289,0.7087707550000001,0.278304616,0.0,0.0,0.012329925999999998,job_t1
job_q10a,14,2,0.929982112,0.7423526510000006,0.14198390600000013,0.0017034360000000002,0.018079717000000016,0.012176913999999994,job_t1
job_q10a,14,3,0.918758796,0.7314874029999995,0.14185667800000007,0.0017044789999999998,0.018047913000000002,0.01197085799999998,job_t1
job_q10a,14,4,0.798242607,0.7269295139999992,0.001656491,0.0018530929999999999,0.04280988800000001,0.011457737999999978,job_t1
job_q10a,15,1,1.972750047,1.7268540709999998,0.21544124900000006,0.0,0.0,0.015462486999999999,job_t1
job_q10a,15,2,0.928496761,0.7411664150000009,0.14067994500000008,0.0018660060000000001,0.01830899300000002,0.012379445999999988,job_t1
job_q10a,15,3,0.897430425,0.712003344,0.13921232500000003,0.001788519,0.018402862000000034,0.012201247,job_t1
job_q10a,15,4,0.796568331,0.7248131149999992,0.00170436,0.0018476830000000001,0.04303747,0.011459799999999987,job_t1
job_q10a,16,1,1.294418673,0.721460705,0.5476035580000003,0.0,0.0,0.010779831999999965,job_t1
