label,benchmark,sf,threads,query,med_c1,med_c2,med_c3,med_c4,best_c1,best_c2,best_c3,best_c4,insurance,insurance_fwd,residual_qo,residual_qo_c1,pt_replaces_qo,backward_extra
tpch_sf100_t8,tpch,100,8,Q10,6.77,4.82,4.93,4.92,6.66,4.72,4.92,4.92,1.3760162601626016,1.404564315352697,1.0,1.0165165165165164,0.7387387387387387,0.9796747967479675
tpch_sf100_t8,tpch,100,8,Q11,1.03,1.03,1.03,0.72,0.82,0.82,0.82,0.72,1.4305555555555556,1.0,1.0,1.2560975609756098,0.8780487804878049,1.4305555555555556
tpch_sf100_t8,tpch,100,8,Q12,3.59,3.59,4.51,2.77,3.59,3.59,4.51,2.77,1.296028880866426,1.0,1.0,1.0,0.7715877437325905,1.296028880866426
tpch_sf100_t8,tpch,100,8,Q13,8.61,8.62,9.85,8.62,8.61,8.51,9.64,8.51,0.9988399071925754,0.9988399071925754,1.0129259694477084,1.0,1.0011614401858304,1.0
tpch_sf100_t8,tpch,100,8,Q14,4.82,4.82,5.03,2.46,4.71,4.72,4.93,2.46,1.959349593495935,1.0,1.0,1.0233545647558386,0.5222929936305732,1.959349593495935
tpch_sf100_t8,tpch,100,8,Q15,2.67,2.67,2.77,2.67,2.67,2.67,2.67,2.67,1.0,1.0,1.0,1.0,1.0,1.0
tpch_sf100_t8,tpch,100,8,Q16,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.0,1.0,1.0,1.0,1.0,1.0
tpch_sf100_t8,tpch,100,8,Q17,7.175,7.28,7.18,5.13,7.07,7.17,7.17,5.12,1.398635477582846,0.985576923076923,1.001953125,1.0148514851485149,0.7256011315417256,1.419103313840156
tpch_sf100_t8,tpch,100,8,Q18,22.905,22.96,28.759999999999998,22.86,22.75,22.66,28.6,22.66,1.0019685039370079,0.9976045296167247,1.0088261253309796,1.0068131868131869,1.0048351648351648,1.004374453193351
tpch_sf100_t8,tpch,100,8,Q19,6.46,6.46,6.77,4.82,6.35,6.36,6.76,4.72,1.3402489626556016,1.0,1.0211864406779663,1.0173228346456693,0.7590551181102363,1.3402489626556016
tpch_sf100_t8,tpch,100,8,Q20,5.13,3.8,3.8,3.8,5.02,3.79,3.79,3.79,1.35,1.35,1.0026385224274406,1.0219123505976095,0.7569721115537849,1.0
tpch_sf100_t8,tpch,100,8,Q21,18.755000000000003,13.84,18.66,13.02,16.09,13.64,18.46,12.92,1.4404761904761907,1.3551300578034684,1.0077399380804952,1.165630826600373,0.8091982597886886,1.0629800307219663
tpch_sf100_t8,tpch,100,8,Q22,2.56,2.57,3.8,2.57,2.56,2.46,3.7,2.46,0.9961089494163425,0.9961089494163425,1.0447154471544715,1.0,1.00390625,1.0
tpcds_sf10_t8,tpcds,10,8,Q01,0.31,0.31,0.41,0.31,0.31,0.31,0.41,0.31,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q02,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q03,0.26,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.2380952380952381,1.2380952380952381,1.0,1.2380952380952381,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q04,2.26,2.26,2.26,2.16,2.05,1.85,1.54,1.13,1.046296296296296,1.0,1.9115044247787614,1.102439024390244,1.0536585365853661,1.046296296296296
tpcds_sf10_t8,tpcds,10,8,Q05,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q06,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q07,0.52,0.31,0.31,0.31,0.41,0.31,0.31,0.31,1.6774193548387097,1.6774193548387097,1.0,1.2682926829268293,0.7560975609756098,1.0
tpcds_sf10_t8,tpcds,10,8,Q08,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q09,0.52,0.52,0.52,0.52,0.52,0.51,0.52,0.52,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q10,0.31,0.31,0.31,0.26,0.31,0.31,0.31,0.21,1.1923076923076923,1.0,1.2380952380952381,1.0,0.8387096774193549,1.1923076923076923
tpcds_sf10_t8,tpcds,10,8,Q11,1.5899999999999999,1.49,1.44,1.44,1.54,1.23,1.03,0.72,1.1041666666666665,1.0671140939597314,2.0,1.0324675324675323,0.935064935064935,1.0347222222222223
tpcds_sf10_t8,tpcds,10,8,Q12,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q13,0.52,0.52,0.52,0.62,0.51,0.52,0.52,0.62,0.8387096774193549,1.0,1.0,1.0196078431372548,1.2156862745098038,0.8387096774193549
tpcds_sf10_t8,tpcds,10,8,Q14,3.38,3.385,3.39,3.49,3.38,3.38,3.38,3.38,0.9684813753581661,0.9985228951255539,1.032544378698225,1.0,1.032544378698225,0.969914040114613
tpcds_sf10_t8,tpcds,10,8,Q15,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q16,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q17,0.62,0.31,0.31,0.41,0.41,0.31,0.31,0.41,1.5121951219512195,2.0,1.0,1.5121951219512195,1.0,0.7560975609756098
tpcds_sf10_t8,tpcds,10,8,Q18,0.31,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.4761904761904763,1.4761904761904763,1.0,1.4761904761904763,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q19,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.21,1.0,1.0,1.4761904761904763,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q20,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q21,0.21,0.11,0.11,0.21,0.11,0.11,0.11,0.11,1.0,1.909090909090909,1.909090909090909,1.909090909090909,1.909090909090909,0.5238095238095238
tpcds_sf10_t8,tpcds,10,8,Q22,4.515,4.52,4.52,4.52,4.51,4.51,4.51,4.52,0.9988938053097345,0.9988938053097345,1.0,1.0011086474501107,1.0022172949002217,1.0
tpcds_sf10_t8,tpcds,10,8,Q23,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q24,1.03,0.46499999999999997,0.52,0.52,0.52,0.31,0.31,0.31,1.9807692307692308,2.2150537634408605,1.6774193548387097,1.9807692307692308,1.0,0.8942307692307692
tpcds_sf10_t8,tpcds,10,8,Q25,0.46499999999999997,0.31,0.31,0.31,0.41,0.31,0.31,0.31,1.5,1.5,1.0,1.1341463414634145,0.7560975609756098,1.0
tpcds_sf10_t8,tpcds,10,8,Q26,0.21,0.21,0.21,0.21,0.21,0.11,0.11,0.11,1.0,1.0,1.909090909090909,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q27,0.93,0.52,0.52,0.52,0.72,0.52,0.52,0.52,1.7884615384615385,1.7884615384615385,1.0,1.2916666666666667,0.7222222222222223,1.0
tpcds_sf10_t8,tpcds,10,8,Q28,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q29,0.52,0.41,0.41,0.41,0.41,0.41,0.41,0.41,1.2682926829268293,1.2682926829268293,1.0,1.2682926829268293,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q30,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q31,0.41,0.41,0.41,0.41,0.41,0.31,0.31,0.41,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q32,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q33,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q34,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.31,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q35,0.52,0.52,0.62,0.41,0.41,0.52,0.52,0.41,1.2682926829268293,1.0,1.0,1.2682926829268293,1.0,1.2682926829268293
tpcds_sf10_t8,tpcds,10,8,Q36,0.41,0.31,0.31,0.41,0.41,0.31,0.31,0.41,1.0,1.3225806451612903,1.0,1.0,1.0,0.7560975609756098
tpcds_sf10_t8,tpcds,10,8,Q37,2.36,0.21,0.21,0.21,0.21,0.21,0.21,0.21,11.238095238095237,11.238095238095237,1.0,11.238095238095237,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q38,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,1.0,1.0,1.0,1.0196078431372548,1.0196078431372548,1.0
tpcds_sf10_t8,tpcds,10,8,Q39,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q40,0.21,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.909090909090909,1.909090909090909,1.0,1.909090909090909,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q41,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q42,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf10_t8,tpcds,10,8,Q43,0.31,0.21,0.21,0.31,0.31,0.21,0.21,0.31,1.0,1.4761904761904763,1.0,1.0,1.0,0.6774193548387096
